Round,Argentina,Australia,Belgium,Brazil,Bulgaria,Canada,China,Czechoslovakia,Denmark,Egypt,England,France,Greece,Hungary,India,Iran,Iraq,Israel,Italy,Mexico,Norway,Netherlands,Pakistan,Philippines,Poland,Rumania,USSR,South Africa,Saudi Arabia,Spain,Sweden,Syria,Thailand,Turkey,USA,Yugoslavia
20,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
21,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
22,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
23,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
24,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
25,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
26,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
27,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
28,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
29,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
30,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
31,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
32,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
33,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
34,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
35,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
36,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
37,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
38,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
39,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
40,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
41,0.920220553883548,0.9262424788048207,0.9389480095783967,0.9431822660819237,0.9371241754629865,0.9695614697430277,0.9839239056771034,0.9898210800525322,0.9893952189118361,0.989139042988004,0.9789586517955109,0.9737397504304461,0.9727538276958919,0.9721222848697426,0.96735212940257,0.9664674458268845,0.965820139498437,0.96549078994183,0.9603122460229161,0.9588460624904155,0.9576805837025077,0.9562922988205065,0.952291093775128,0.9334744229106443,0.921898136258201,0.894991078558032,0.8637426488159536,0.8710552604454487,0.8723988925551329,0.8596363077347199,0.8563224001948114,0.76134720223838,0.836174328473205,0.8375658921929047,0.9933473752117983,0.9932058794902957
